,ARO Accession,Model Name,ARO Name,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name,Protein Accession,DNA Accession,PMID,PMID Count,PCA1,PCA2,Cluster
1354,ARO:3001878,CTX-M-15,CTX-M-15,CTX-M beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,CTX-M-15,CAA63262.1,X92506.1,33416461;12461028;11470367,3.0,-0.5510226466490608,-0.07916658454818741,0
1365,ARO:3001879,CTX-M-16,CTX-M-16,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-16,CAA63262.1,X92506.1,11451684,1.0,-0.5418834978996633,-0.07302393889820546,0
1376,ARO:3001880,CTX-M-17,CTX-M-17,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-17,CAA63262.1,X92506.1,11959547,1.0,-0.5418834978996633,-0.07302393889820546,0
1397,ARO:3001881,CTX-M-19,CTX-M-19,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-19,CAA63262.1,X92506.1,11709308,1.0,-0.5418834978996633,-0.07302393889820546,0
1408,ARO:3001865,CTX-M-2,CTX-M-2,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-2,CAA63262.1,X92506.1,8834913,1.0,-0.5418834978996633,-0.07302393889820546,0
1409,ARO:3001882,CTX-M-20,CTX-M-20,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-20,CAA63262.1,X92506.1,12007800,1.0,-0.5418834978996633,-0.07302393889820546,0
1420,ARO:3001883,CTX-M-21,CTX-M-21,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-21,CAA63262.1,X92506.1,12007800,1.0,-0.5418834978996633,-0.07302393889820546,0
1431,ARO:3001884,CTX-M-22,CTX-M-22,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-22,CAA63262.1,X92506.1,16533535,1.0,-0.5418834978996633,-0.07302393889820546,0
1442,ARO:3001885,CTX-M-23,CTX-M-23,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-23,CAA63262.1,X92506.1,15201232,1.0,-0.5418834978996633,-0.07302393889820546,0
1453,ARO:3001886,CTX-M-24,CTX-M-24,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-24,CAA63262.1,X92506.1,16291869,1.0,-0.5418834978996633,-0.07302393889820546,0
1464,ARO:3001887,CTX-M-25,CTX-M-25,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-25,CAA63262.1,X92506.1,15561863,1.0,-0.5418834978996633,-0.07302393889820546,0
1474,ARO:3001888,CTX-M-26,CTX-M-26,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-26,CAA63262.1,X92506.1,15561863,1.0,-0.5418834978996633,-0.07302393889820546,0
1485,ARO:3001889,CTX-M-27,CTX-M-27,CTX-M beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,CTX-M-27,CAA63262.1,X92506.1,33416461;12775683,2.0,-0.4889596511272619,-0.05077571137126173,0
1495,ARO:3001890,CTX-M-28,CTX-M-28,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-28,CAA63262.1,X92506.1,15941775,1.0,-0.5418834978996633,-0.07302393889820546,0
1496,ARO:3001891,CTX-M-29,CTX-M-29,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-29,CAA63262.1,X92506.1,16533535,1.0,-0.5418834978996633,-0.07302393889820546,0
1497,ARO:3001866,CTX-M-3,CTX-M-3,CTX-M beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,CTX-M-3,CAA63262.1,X92506.1,33416461;9559791,2.0,-0.5510226466490608,-0.07916658454818741,0
1498,ARO:3001892,CTX-M-30,CTX-M-30,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-30,CAA63262.1,X92506.1,15504875,1.0,-0.5418834978996633,-0.07302393889820546,0
1499,ARO:3001893,CTX-M-31,CTX-M-31,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-31,CAA63262.1,X92506.1,12936986,1.0,-0.5418834978996633,-0.07302393889820546,0
1500,ARO:3001894,CTX-M-32,CTX-M-32,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-32,CAA63262.1,X92506.1,15155242,1.0,-0.5418834978996633,-0.07302393889820546,0
1501,ARO:3001895,CTX-M-33,CTX-M-33,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-33,CAA63262.1,X92506.1,17234386,1.0,-0.5418834978996633,-0.07302393889820546,0
1502,ARO:3001896,CTX-M-34,CTX-M-34,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-34,CAA63262.1,X92506.1,16244084,1.0,-0.5418834978996633,-0.07302393889820546,0
1503,ARO:3001897,CTX-M-35,CTX-M-35,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-35,CAA63262.1,X92506.1,20138478,1.0,-0.5418834978996633,-0.07302393889820546,0
1504,ARO:3001898,CTX-M-36,CTX-M-36,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-36,CAA63262.1,X92506.1,21940649,1.0,-0.5418834978996633,-0.07302393889820546,0
1505,ARO:3001899,CTX-M-37,CTX-M-37,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-37,CAA63262.1,X92506.1,16949257,1.0,-0.5418834978996633,-0.07302393889820546,0
1506,ARO:3001900,CTX-M-38,CTX-M-38,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-38,CAA63262.1,X92506.1,19927355,1.0,-0.5418834978996633,-0.07302393889820546,0
1507,ARO:3001901,CTX-M-39,CTX-M-39,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-39,CAA63262.1,X92506.1,16251320,1.0,-0.5418834978996633,-0.07302393889820546,0
1508,ARO:3001867,CTX-M-4,CTX-M-4,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-4,CAA63262.1,X92506.1,9593162,1.0,-0.5418834978996633,-0.07302393889820546,0
1509,ARO:3001902,CTX-M-40,CTX-M-40,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-40,CAA63262.1,X92506.1,16697557,1.0,-0.5418834978996633,-0.07302393889820546,0
1510,ARO:3001903,CTX-M-41,CTX-M-41,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-41,CAA63262.1,X92506.1,18487232,1.0,-0.5418834978996633,-0.07302393889820546,0
1511,ARO:3001904,CTX-M-42,CTX-M-42,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-42,CAA63262.1,X92506.1,18212109,1.0,-0.5418834978996633,-0.07302393889820546,0
1512,ARO:3001905,CTX-M-43,CTX-M-43,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-43,CAA63262.1,X92506.1,16510850,1.0,-0.5418834978996633,-0.07302393889820546,0
1513,ARO:3001906,CTX-M-44,CTX-M-44,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-44,CAA63262.1,X92506.1,21078949,1.0,-0.5418834978996633,-0.07302393889820546,0
1514,ARO:3001907,CTX-M-45,CTX-M-45,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-45,CAA63262.1,X92506.1,9593147,1.0,-0.5418834978996633,-0.07302393889820546,0
1515,ARO:3001908,CTX-M-46,CTX-M-46,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-46,CAA63262.1,X92506.1,16082008,1.0,-0.5418834978996633,-0.07302393889820546,0
1516,ARO:3001909,CTX-M-47,CTX-M-47,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-47,CAA63262.1,X92506.1,16082008,1.0,-0.5418834978996633,-0.07302393889820546,0
1517,ARO:3001910,CTX-M-48,CTX-M-48,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-48,CAA63262.1,X92506.1,16082008,1.0,-0.5418834978996633,-0.07302393889820546,0
1518,ARO:3001911,CTX-M-49,CTX-M-49,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-49,CAA63262.1,X92506.1,16082008,1.0,-0.5418834978996633,-0.07302393889820546,0
1519,ARO:3001868,CTX-M-5,CTX-M-5,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-5,CAA63262.1,X92506.1,9687393,1.0,-0.5418834978996633,-0.07302393889820546,0
1520,ARO:3001912,CTX-M-50,CTX-M-50,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-50,CAA63262.1,X92506.1,16082008,1.0,-0.5418834978996633,-0.07302393889820546,0
1522,ARO:3001914,CTX-M-52,CTX-M-52,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-52,CAA63262.1,X92506.1,15736704,1.0,-0.5418834978996633,-0.07302393889820546,0
1523,ARO:3001915,CTX-M-53,CTX-M-53,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-53,CAA63262.1,X92506.1,19273683,1.0,-0.5418834978996633,-0.07302393889820546,0
1524,ARO:3001916,CTX-M-54,CTX-M-54,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-54,CAA63262.1,X92506.1,16785225,1.0,-0.5418834978996633,-0.07302393889820546,0
1525,ARO:3001917,CTX-M-55,CTX-M-55,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-55,CAA63262.1,X92506.1,17449211,1.0,-0.5418834978996633,-0.07302393889820546,0
1526,ARO:3001918,CTX-M-56,CTX-M-56,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-56,CAA63262.1,X92506.1,17548490,1.0,-0.5418834978996633,-0.07302393889820546,0
1527,ARO:3001919,CTX-M-58,CTX-M-58,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-58,CAA63262.1,X92506.1,21788458,1.0,-0.5418834978996633,-0.07302393889820546,0
1528,ARO:3001920,CTX-M-59,CTX-M-59,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-59,CAA63262.1,X92506.1,18347108,1.0,-0.5418834978996633,-0.07302393889820546,0
1529,ARO:3001869,CTX-M-6,CTX-M-6,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-6,CAA63262.1,X92506.1,9742701,1.0,-0.5418834978996633,-0.07302393889820546,0
1531,ARO:3001922,CTX-M-61,CTX-M-61,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-61,CAA63262.1,X92506.1,17804424,1.0,-0.5418834978996633,-0.07302393889820546,0
1532,ARO:3001923,CTX-M-62,CTX-M-62,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-62,CAA63262.1,X92506.1,18725449,1.0,-0.5418834978996633,-0.07302393889820546,0
1533,ARO:3001924,CTX-M-63,CTX-M-63,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-63,CAA63262.1,X92506.1,21034262,1.0,-0.5418834978996633,-0.07302393889820546,0
1534,ARO:3001925,CTX-M-64,CTX-M-64,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-64,CAA63262.1,X92506.1,18955524,1.0,-0.5418834978996633,-0.07302393889820546,0
1535,ARO:3001926,CTX-M-65,CTX-M-65,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-65,CAA63262.1,X92506.1,18195064,1.0,-0.5418834978996633,-0.07302393889820546,0
1536,ARO:3001927,CTX-M-66,CTX-M-66,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-66,CAA63262.1,X92506.1,17913434,1.0,-0.5418834978996633,-0.07302393889820546,0
1537,ARO:3001928,CTX-M-67,CTX-M-67,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-67,CAA63262.1,X92506.1,18775649,1.0,-0.5418834978996633,-0.07302393889820546,0
1538,ARO:3001929,CTX-M-68,CTX-M-68,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-68,CAA63262.1,X92506.1,19748232,1.0,-0.5418834978996633,-0.07302393889820546,0
1539,ARO:3001930,CTX-M-69,CTX-M-69,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-69,CAA63262.1,X92506.1,21940649,1.0,-0.5418834978996633,-0.07302393889820546,0
1540,ARO:3001870,CTX-M-7,CTX-M-7,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-7,CAA63262.1,X92506.1,9742701,1.0,-0.5418834978996633,-0.07302393889820546,0
1541,ARO:3001932,CTX-M-71,CTX-M-71,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-71,CAA63262.1,X92506.1,19620330,1.0,-0.5418834978996633,-0.07302393889820546,0
1542,ARO:3001933,CTX-M-72,CTX-M-72,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-72,CAA63262.1,X92506.1,19590148,1.0,-0.5418834978996633,-0.07302393889820546,0
1544,ARO:3001935,CTX-M-74,CTX-M-74,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-74,CAA63262.1,X92506.1,19748435,1.0,-0.5418834978996633,-0.07302393889820546,0
1545,ARO:3001936,CTX-M-75,CTX-M-75,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-75,CAA63262.1,X92506.1,19748435,1.0,-0.5418834978996633,-0.07302393889820546,0
1546,ARO:3001937,CTX-M-76,CTX-M-76,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-76,CAA63262.1,X92506.1,22697133,1.0,-0.5418834978996633,-0.07302393889820546,0
1547,ARO:3001938,CTX-M-77,CTX-M-77,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-77,CAA63262.1,X92506.1,22697133,1.0,-0.5418834978996633,-0.07302393889820546,0
1548,ARO:3001939,CTX-M-78,CTX-M-78,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-78,CAA63262.1,X92506.1,20421403,1.0,-0.5418834978996633,-0.07302393889820546,0
1549,ARO:3001940,CTX-M-79,CTX-M-79,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-79,CAA63262.1,X92506.1,18772941,1.0,-0.5418834978996633,-0.07302393889820546,0
1550,ARO:3001871,CTX-M-8,CTX-M-8,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-8,CAA63262.1,X92506.1,10858358,1.0,-0.5418834978996633,-0.07302393889820546,0
1551,ARO:3001941,CTX-M-80,CTX-M-80,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-80,CAA63262.1,X92506.1,19294528,1.0,-0.5418834978996633,-0.07302393889820546,0
1552,ARO:3001942,CTX-M-81,CTX-M-81,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-81,CAA63262.1,X92506.1,19294528,1.0,-0.5418834978996633,-0.07302393889820546,0
1553,ARO:3001943,CTX-M-82,CTX-M-82,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-82,CAA63262.1,X92506.1,19297379,1.0,-0.5418834978996633,-0.07302393889820546,0
1554,ARO:3001944,CTX-M-83,CTX-M-83,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-83,CAA63262.1,X92506.1,18984647,1.0,-0.5418834978996633,-0.07302393889820546,0
1555,ARO:3001945,CTX-M-84,CTX-M-84,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-84,CAA63262.1,X92506.1,18984647,1.0,-0.5418834978996633,-0.07302393889820546,0
1556,ARO:3002495,CTX-M-85,CTX-M-85,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-85,CAA63262.1,X92506.1,18984647,1.0,-0.5418834978996633,-0.07302393889820546,0
1557,ARO:3001946,CTX-M-86,CTX-M-86,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-86,CAA63262.1,X92506.1,18984647,1.0,-0.5418834978996633,-0.07302393889820546,0
1558,ARO:3001947,CTX-M-87,CTX-M-87,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-87,CAA63262.1,X92506.1,19429759,1.0,-0.5418834978996633,-0.07302393889820546,0
1560,ARO:3001949,CTX-M-89,CTX-M-89,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-89,CAA63262.1,X92506.1,19587301,1.0,-0.5418834978996633,-0.07302393889820546,0
1561,ARO:3001872,CTX-M-9,CTX-M-9,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-9,CAA63262.1,X92506.1,11850241,1.0,-0.5418834978996633,-0.07302393889820546,0
1562,ARO:3001950,CTX-M-90,CTX-M-90,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-90,CAA63262.1,X92506.1,21282448,1.0,-0.5418834978996633,-0.07302393889820546,0
1563,ARO:3001951,CTX-M-91,CTX-M-91,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-91,CAA63262.1,X92506.1,22450980,1.0,-0.5418834978996633,-0.07302393889820546,0
1564,ARO:3001952,CTX-M-92,CTX-M-92,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-92,CAA63262.1,X92506.1,24589574,1.0,-0.5418834978996633,-0.07302393889820546,0
1565,ARO:3001953,CTX-M-93,CTX-M-93,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-93,CAA63262.1,X92506.1,21343457,1.0,-0.5418834978996633,-0.07302393889820546,0
1566,ARO:3001954,CTX-M-94,CTX-M-94,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-94,CAA63262.1,X92506.1,23050014,1.0,-0.5418834978996633,-0.07302393889820546,0
1567,ARO:3001955,CTX-M-95,CTX-M-95,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-95,CAA63262.1,X92506.1,22697133,1.0,-0.5418834978996633,-0.07302393889820546,0
1570,ARO:3001957,CTX-M-98,CTX-M-98,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-98,CAA63262.1,X92506.1,22325120,1.0,-0.5418834978996633,-0.07302393889820546,0
1571,ARO:3001958,CTX-M-99,CTX-M-99,CTX-M beta-lactamase,cephalosporin,antibiotic inactivation,CTX-M-99,CAA63262.1,X92506.1,23034125,1.0,-0.5418834978996633,-0.07302393889820546,0
1572,ARO:3003499,Cutibacterium acnes 16S rRNA mutation conferring resistance to tetracycline,Cutibacterium acnes 16S rRNA mutation conferring resistance to tetracycline,16S rRNA with mutation conferring resistance to tetracycline derivatives,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Cacn_16S_TET,,NR_040847.1,9661007,1.0,0.9072635096345372,-0.5462976422505155,3
1573,ARO:3003974,Cutibacterium acnes gyrA conferring resistance to fluoroquinolones,Cutibacterium acnes gyrA conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrA,fluoroquinolone antibiotic;nybomycin-like antibiotic,antibiotic target alteration,Cacn_gyrA_FLO,AJF82744.1,CP010781.1,27793740,1.0,0.877983947669652,-0.502664738357439,3
1575,ARO:3003970,D-Ala-D-Ala ligase,D-Ala-D-Ala ligase,Van ligase,glycopeptide antibiotic,antibiotic target alteration,Ddl,AAN62561.1,AY168442.1,11274474;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
1576,ARO:3004780,DES-1,DES-1,DES beta-lactamase,penicillin beta-lactam,antibiotic inactivation,DES-1,AAM45855.1,AF426161.1,12234847,1.0,-0.46713043304824686,-0.04419973705260228,0
1577,ARO:3005354,dfr22,dfr22,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfr22,CAF31623.1,AJ628423.2,15715715,1.0,0.4428661473659566,0.2767761178145525,2
1578,ARO:3002854,dfrA1,dfrA1,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA1,CAF31623.1,AJ628423.2,15388464,1.0,0.4428661473659566,0.2767761178145525,2
1579,ARO:3003011,dfrA10,dfrA10,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA10,CAF31623.1,AJ628423.2,12499211,1.0,0.4428661473659566,0.2767761178145525,2
1580,ARO:3002858,dfrA12,dfrA12,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA12,CAF31623.1,AJ628423.2,20660690;12183252,2.0,0.4428661473659566,0.2767761178145525,2
1581,ARO:3003012,dfrA13,dfrA13,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA13,CAF31623.1,AJ628423.2,21237262;15140390;20374640,3.0,0.4428661473659566,0.2767761178145525,2
1582,ARO:3002859,dfrA14,dfrA14,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA14,CAF31623.1,AJ628423.2,18794381,1.0,0.4428661473659566,0.2767761178145525,2
1583,ARO:3003013,dfrA15,dfrA15,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA15,CAF31623.1,AJ628423.2,16980697,1.0,0.4428661473659566,0.2767761178145525,2
1584,ARO:3004640,dfrA15b,dfrA15b,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA15b,CAF31623.1,AJ628423.2,15761062,1.0,0.4428661473659566,0.2767761178145525,2
1585,ARO:3003014,dfrA16,dfrA16,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA16,CAF31623.1,AJ628423.2,17233727,1.0,0.4428661473659566,0.2767761178145525,2
1586,ARO:3002860,dfrA17,dfrA17,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA17,CAF31623.1,AJ628423.2,20236427,1.0,0.4428661473659566,0.2767761178145525,2
1587,ARO:3004568,dfrA18,dfrA18,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA18,CAF31623.1,AJ628423.2,11600347,1.0,0.4428661473659566,0.2767761178145525,2
1588,ARO:3003015,dfrA19,dfrA19,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA19,CAF31623.1,AJ628423.2,17368003,1.0,0.4428661473659566,0.2767761178145525,2
1589,ARO:3003016,dfrA20,dfrA20,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA20,CAF31623.1,AJ628423.2,15616323,1.0,0.4428661473659566,0.2767761178145525,2
1590,ARO:3003017,dfrA21,dfrA21,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA21,CAF31623.1,AJ628423.2,15750057,1.0,0.4428661473659566,0.2767761178145525,2
1591,ARO:3003018,dfrA22,dfrA22,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA22,CAF31623.1,AJ628423.2,24152716;16782743,2.0,0.4428661473659566,0.2767761178145525,2
1592,ARO:3003019,dfrA23,dfrA23,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA23,CAF31623.1,AJ628423.2,15728925,1.0,0.4428661473659566,0.2767761178145525,2
1593,ARO:3002856,dfrA24,dfrA24,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,dfrA24,CAF31623.1,AJ628423.2,17307981,1.0,0.4428661473659566,0.2767761178145525,2
